Equipment_ID,Sensor_1,Sensor_2,Sensor_3,Environmental_Temperature,Environmental_Humidity,Production_Volume,Operating_Hours,Error_Code,Equipment_Age,Power_Consumption,Voltage_Fluctuations,Current_Fluctuations,Vibration_Analysis,Temperature_Gradients,Pressure_Levels,Failure_Maintenance_Indicator
324,22.6,25.47,0.008,20.9,50,1169,150,0,6,1577,3,2,0.7,18,20,0
108,24.25,24.94,0.001,22.8,47,1084,122,0,7,1505,8,4,0.5,19,19,1
989,24.41,21.35,0.009,22.5,50,1054,258,0,9,1569,6,4,0.6,20,18,1
702,24.7,24.96,0.008,23.2,57,1307,257,1,2,1521,6,5,0.7,19,20,0
995,20.98,28.69,0.008,23.7,56,1189,125,0,4,1516,8,1,0.4,19,19,0
835,28.6,25.78,0.01,23.4,44,1379,147,1,3,1403,8,5,0.7,21,19,1
496,20.4,29.89,0.01,20.7,48,1422,189,1,10,1457,5,2,0.5,23,24,1
164,21.76,25.14,0.008,22.6,46,1457,133,1,4,1568,5,4,0.5,21,19,0
853,27.71,28.25,0.01,22.4,46,1198,171,1,1,1443,6,1,0.7,19,19,0
121,20.68,21.31,0.005,22.8,59,1337,201,1,4,1494,6,5,0.6,20,18,0
820,29.63,27.93,0.004,23.3,58,1294,104,1,3,1464,3,4,0.6,22,22,0
663,22.37,21.4,0.006,23.5,59,1172,124,0,5,1527,4,1,0.7,24,18,1
795,21.52,22.64,0.007,21.1,47,1182,245,1,1,1489,5,5,0.4,18,21,1
69,26.12,24.32,0.002,20.9,42,1137,284,1,9,1549,6,3,0.7,21,24,1
327,27.05,21.88,0.004,22.6,44,1131,173,1,10,1483,5,3,0.6,21,24,1
468,28.52,22.13,0.005,22.9,54,1457,129,0,7,1448,5,1,0.5,21,23,1
10,20.84,23.65,0.006,20.4,40,1499,172,1,8,1516,6,1,0.6,21,19,1
462,20.28,24.78,0.004,22.3,46,1239,250,0,8,1547,4,1,0.4,19,20,1
702,24.02,21.89,0.007,21.5,45,1464,181,1,9,1466,6,2,0.6,20,21,0
928,24.59,24.03,0.006,20.7,47,1360,163,1,1,1549,6,4,0.4,23,22,1
784,29.2,22.09,0.003,22.4,58,1075,277,1,8,1461,3,3,0.5,23,23,1
987,21.28,23.71,0.01,24.7,48,1421,292,0,7,1462,4,5,0.5,18,21,0
408,24.8,20.38,0.005,24.3,49,1218,244,1,2,1526,4,2,0.7,19,19,1
689,26.09,27.45,0.009,22.3,46,1025,157,0,5,1578,3,3,0.7,21,19,0
492,28.85,26.51,0.002,22.3,56,1199,136,0,8,1446,7,5,0.5,20,24,0
453,23.83,27.1,0.003,24.3,58,1395,152,1,5,1569,5,3,0.5,21,22,1
282,24.82,25.28,0.008,23.7,49,1243,143,0,10,1479,5,4,0.6,19,21,0
157,28.24,23.98,0.003,20.1,49,1285,188,1,9,1512,8,5,0.7,20,22,1
604,25.9,29.3,0.009,24.2,54,1161,150,0,8,1582,5,3,0.5,21,21,1
199,24.72,21.89,0.005,24.3,55,1123,279,1,4,1466,4,5,0.5,22,19,0
314,21.54,23.53,0.004,22.1,41,1076,243,1,6,1530,5,1,0.6,20,18,0
762,27.77,22.72,0.004,21.7,48,1262,217,0,9,1468,4,2,0.5,24,22,1
349,29.49,24.29,0.002,20.8,53,1306,265,1,10,1497,7,4,0.5,24,24,1
735,27.83,26.06,0.001,22.8,42,1227,225,1,9,1469,8,1,0.5,20,19,1
812,21.11,28.16,0.003,24.4,50,1427,229,0,3,1540,8,2,0.5,24,24,1
707,24.65,23.51,0.006,20.1,41,1214,240,0,10,1587,3,2,0.5,24,22,1
453,23.31,28.0,0.009,21.4,49,1118,255,0,9,1483,6,3,0.7,20,23,1
514,29.48,29.7,0.008,24.9,50,1229,102,0,9,1598,6,5,0.4,22,18,1
73,23.68,22.92,0.004,24.3,59,1414,261,0,10,1509,6,3,0.4,18,21,0
688,29.26,27.15,0.005,23.8,60,1215,188,1,10,1408,4,5,0.6,21,21,1
298,27.98,22.24,0.001,20.3,40,1498,243,0,10,1560,5,3,0.4,23,24,0
570,28.06,27.86,0.003,22.3,47,1431,101,1,8,1452,8,5,0.5,21,21,1
770,23.61,21.67,0.008,24.2,58,1280,258,0,9,1458,5,3,0.5,21,19,0
539,24.6,21.27,0.006,22.4,47,1389,254,0,9,1578,7,5,0.4,20,23,1
292,20.15,25.65,0.007,24.2,44,1234,253,1,3,1565,4,2,0.5,18,24,1
110,20.54,29.05,0.002,21.8,59,1088,154,0,7,1440,8,4,0.5,23,19,0
985,25.1,23.7,0.007,21.3,56,1283,200,1,2,1416,7,4,0.6,20,23,0
608,25.59,26.66,0.01,24.7,57,1187,167,1,6,1459,7,3,0.4,18,20,1
234,25.21,26.5,0.006,22.0,52,1248,171,0,7,1415,6,3,0.4,19,24,1
493,25.71,25.93,0.003,24.7,55,1338,214,0,8,1574,3,2,0.4,24,18,0
736,27.12,20.16,0.009,23.5,43,1282,204,1,9,1570,8,4,0.5,18,20,1
311,20.78,20.76,0.005,22.6,59,1061,171,1,1,1422,4,3,0.5,23,20,1
350,25.45,22.43,0.005,23.9,50,1368,278,1,5,1568,7,4,0.5,24,24,1
29,25.54,27.33,0.004,23.4,46,1177,250,1,5,1585,4,1,0.7,19,24,0
235,27.34,28.54,0.004,21.6,51,1494,228,1,3,1485,3,2,0.6,20,20,1
526,23.74,20.78,0.006,23.2,44,1419,147,1,10,1523,7,1,0.5,19,21,1
897,22.07,21.67,0.005,20.9,53,1228,221,1,3,1456,6,2,0.6,24,23,1
475,29.58,21.32,0.005,23.1,40,1165,300,0,2,1424,3,2,0.5,22,21,0
704,24.13,27.74,0.007,23.9,42,1105,282,1,9,1461,4,5,0.5,20,22,0
286,27.92,29.8,0.007,22.9,46,1105,255,0,7,1517,5,4,0.6,21,19,0
519,27.27,21.68,0.008,23.9,58,1259,171,1,2,1552,4,1,0.6,23,19,0
462,22.87,25.75,0.01,22.1,50,1368,230,1,10,1574,3,3,0.7,23,20,1
845,24.46,24.62,0.002,23.9,41,1283,263,0,8,1555,4,1,0.6,19,22,1
751,28.96,26.19,0.006,24.2,45,1358,171,1,10,1579,7,1,0.5,21,21,1
311,28.67,21.74,0.004,23.1,56,1087,263,1,4,1531,3,5,0.6,21,20,0
381,26.82,28.2,0.003,22.7,43,1318,115,0,1,1496,6,5,0.5,21,18,1
298,22.89,24.75,0.003,20.5,50,1479,274,1,3,1552,4,3,0.4,19,21,1
65,20.79,27.93,0.004,24.7,55,1117,281,0,2,1438,4,5,0.5,19,20,0
549,25.64,26.24,0.008,22.4,59,1357,201,0,2,1547,5,5,0.6,24,18,0
250,25.51,28.0,0.003,21.5,46,1215,213,1,5,1551,4,1,0.4,19,21,0
697,24.67,24.54,0.007,22.5,52,1154,114,0,1,1524,5,3,0.4,23,20,1
820,26.86,23.43,0.008,23.1,43,1147,285,1,9,1542,3,1,0.4,20,22,0
539,25.23,21.92,0.004,22.8,59,1074,250,1,7,1491,3,5,0.5,21,19,0
118,28.71,25.93,0.008,21.2,45,1382,215,0,3,1401,7,5,0.4,20,21,0
545,29.61,21.42,0.005,20.2,54,1418,239,0,6,1545,6,4,0.4,24,22,1
557,22.69,27.47,0.004,23.8,47,1415,113,1,4,1517,7,1,0.5,22,19,0
106,29.73,26.59,0.007,23.6,52,1128,273,1,5,1475,3,5,0.6,21,23,0
823,21.68,22.3,0.009,22.5,49,1319,120,0,6,1420,8,3,0.5,19,18,0
400,28.04,23.44,0.004,24.0,52,1006,230,0,10,1400,3,3,0.4,24,19,1
195,25.89,26.66,0.005,24.4,49,1044,198,1,7,1435,4,4,0.6,21,18,1
588,29.2,26.47,0.008,24.0,40,1453,271,0,1,1597,5,3,0.5,19,20,0
20,26.82,21.86,0.003,21.3,52,1084,222,1,5,1554,3,4,0.6,24,23,0
526,20.89,29.73,0.007,22.8,44,1338,235,0,4,1482,4,4,0.5,22,19,1
120,28.7,27.59,0.008,22.8,56,1224,230,1,4,1600,6,2,0.6,22,22,1
345,24.51,24.05,0.003,20.3,53,1314,299,1,5,1527,4,5,0.4,22,21,0
883,21.33,22.02,0.006,21.1,49,1316,280,1,8,1590,8,5,0.7,21,22,1
405,24.44,29.56,0.005,23.3,60,1214,286,0,4,1527,5,4,0.6,23,20,0
869,20.91,25.5,0.002,21.6,47,1091,118,0,8,1405,5,5,0.6,24,19,0
403,25.59,20.67,0.005,22.5,59,1435,282,1,10,1522,3,1,0.5,23,22,0
311,21.78,21.04,0.004,23.8,48,1073,235,1,10,1529,6,2,0.7,24,18,1
66,22.54,27.19,0.005,24.1,55,1182,275,1,3,1543,7,3,0.5,19,23,1
878,24.01,20.58,0.002,22.8,44,1361,230,0,9,1411,7,3,0.7,19,20,1
689,26.05,28.24,0.008,23.6,48,1292,206,0,9,1452,6,2,0.6,18,21,1
688,23.77,23.16,0.01,22.7,60,1317,230,0,2,1421,5,5,0.4,22,19,0
231,29.42,20.81,0.007,22.9,41,1301,248,1,5,1485,4,3,0.7,23,22,1
366,24.77,23.62,0.002,24.4,51,1051,243,0,9,1588,3,1,0.6,23,23,0
245,20.99,28.14,0.009,24.8,41,1014,161,0,6,1446,7,5,0.6,21,22,0
177,23.05,27.81,0.003,23.1,55,1161,134,0,5,1563,5,3,0.7,20,21,1
578,21.05,25.0,0.009,22.0,48,1171,274,1,4,1421,5,1,0.7,20,23,1
325,28.01,29.26,0.004,20.5,49,1310,151,0,5,1428,6,3,0.7,22,18,1
464,22.5,23.02,0.007,22.3,55,1377,253,1,7,1414,7,2,0.5,22,20,1
140,27.97,29.49,0.01,22.4,56,1020,299,1,3,1533,7,2,0.7,19,20,1
959,23.49,26.07,0.008,23.5,54,1207,224,0,9,1528,6,4,0.5,22,24,0
411,22.98,29.55,0.008,21.9,42,1113,238,1,8,1589,6,3,0.6,22,21,1
360,23.78,21.49,0.005,20.6,56,1272,124,1,9,1537,3,1,0.4,19,22,1
42,24.29,26.41,0.01,23.9,46,1412,119,0,3,1599,6,4,0.5,21,23,1
876,29.74,21.86,0.001,20.4,43,1237,248,0,9,1466,4,4,0.6,19,18,1
207,25.65,26.55,0.002,22.1,57,1218,120,0,6,1446,6,5,0.6,22,23,1
674,27.88,23.35,0.005,21.2,44,1321,144,0,1,1454,4,2,0.6,18,20,0
540,27.93,25.98,0.004,20.7,57,1489,253,0,4,1525,3,3,0.6,20,23,1
507,22.7,29.13,0.006,20.9,47,1334,289,1,4,1493,8,4,0.7,23,20,1
759,26.63,27.05,0.005,20.2,56,1030,130,1,6,1513,8,4,0.6,21,19,0
927,22.35,25.13,0.009,23.9,49,1082,154,1,7,1571,8,1,0.5,19,19,1
891,25.39,21.42,0.001,24.7,45,1376,153,1,2,1478,3,5,0.6,24,19,0
982,21.51,27.46,0.009,22.8,51,1055,161,0,3,1583,5,3,0.7,20,18,1
36,28.92,26.22,0.005,24.3,40,1201,193,1,7,1494,8,5,0.5,20,20,0
709,21.63,21.64,0.005,22.8,52,1223,194,0,4,1410,4,1,0.6,23,20,1
103,29.04,23.29,0.003,24.0,44,1254,284,0,5,1509,6,2,0.7,23,23,0
835,26.53,29.45,0.004,22.8,52,1262,124,0,2,1455,7,3,0.4,23,20,0
87,26.58,27.07,0.003,23.6,42,1294,236,1,1,1596,8,2,0.7,22,20,0
298,20.8,22.82,0.004,23.8,54,1323,106,1,6,1511,3,1,0.4,22,24,1
711,29.75,29.01,0.008,21.9,57,1303,256,0,5,1411,5,1,0.5,21,18,1
305,22.95,23.28,0.002,21.6,51,1461,204,0,1,1475,8,1,0.5,19,18,1
111,20.03,21.89,0.008,21.6,57,1334,171,1,5,1549,3,2,0.6,20,23,1
250,22.56,21.86,0.007,20.9,44,1135,194,1,3,1583,4,2,0.5,19,19,1
871,21.09,24.82,0.01,20.5,48,1157,232,0,2,1506,3,5,0.7,23,24,1
868,29.73,26.59,0.001,23.8,45,1172,128,0,1,1477,5,2,0.7,20,21,0
643,23.93,21.37,0.002,21.6,54,1344,166,1,4,1529,7,1,0.6,21,19,0
204,26.24,23.85,0.005,23.6,52,1128,133,0,5,1400,7,4,0.7,23,18,0
166,26.79,23.07,0.003,23.8,47,1492,176,0,2,1409,8,3,0.6,19,20,0
958,24.44,21.16,0.009,20.3,40,1480,216,1,6,1468,8,2,0.6,19,20,0
456,26.47,20.82,0.009,24.0,45,1232,157,0,5,1408,8,1,0.4,24,22,1
601,26.47,26.86,0.008,21.2,48,1405,139,0,10,1549,6,3,0.6,18,22,1
931,29.66,20.83,0.007,20.8,44,1404,215,1,1,1549,8,4,0.5,23,22,0
248,25.01,25.82,0.008,21.9,54,1435,172,0,2,1476,7,2,0.7,20,19,1
918,29.99,23.06,0.008,24.7,44,1309,286,1,9,1476,8,4,0.7,18,21,0
262,27.72,29.62,0.006,22.3,53,1051,138,1,3,1488,6,2,0.7,24,22,0
874,27.72,24.7,0.008,22.8,59,1099,122,0,2,1422,3,3,0.5,19,18,0
49,21.55,24.87,0.001,23.9,56,1124,218,1,1,1429,5,4,0.4,22,18,0
771,21.27,27.72,0.009,21.4,45,1317,273,0,8,1502,3,2,0.6,18,20,0
100,29.28,28.61,0.001,22.9,49,1386,141,0,2,1429,6,2,0.5,18,24,1
591,20.8,20.23,0.003,21.9,59,1033,193,1,9,1415,6,1,0.5,23,21,1
437,25.26,29.67,0.01,23.9,55,1366,248,0,10,1512,5,2,0.7,18,21,1
256,22.61,23.82,0.005,22.9,47,1401,166,0,9,1431,4,5,0.5,19,24,0
415,29.25,24.82,0.007,21.8,57,1167,195,0,6,1420,6,3,0.5,18,21,1
608,26.74,24.91,0.004,20.9,48,1316,129,0,10,1461,8,1,0.6,19,18,0
949,24.16,22.15,0.01,21.5,43,1277,103,1,9,1586,5,1,0.6,19,23,0
817,20.97,27.87,0.007,24.7,46,1428,166,0,8,1482,5,4,0.6,20,20,0
276,29.97,20.73,0.006,20.5,60,1215,147,1,10,1517,7,3,0.4,20,23,1
220,28.07,20.26,0.009,22.9,42,1349,215,1,1,1450,7,5,0.5,20,23,0
648,25.03,20.2,0.008,23.6,41,1427,186,1,4,1476,5,4,0.5,21,23,1
192,28.19,27.99,0.009,22.1,50,1116,178,0,9,1567,6,4,0.5,18,22,0
974,20.83,25.36,0.001,24.7,43,1102,165,1,5,1409,7,3,0.5,20,24,1
117,23.44,22.15,0.004,20.8,54,1267,185,0,4,1526,8,2,0.7,21,24,0
999,27.02,26.43,0.002,23.3,46,1129,183,1,9,1543,8,1,0.7,20,22,1
30,28.85,22.22,0.007,21.6,40,1115,105,0,7,1472,5,1,0.4,19,20,0
772,29.26,21.09,0.009,23.0,42,1007,169,1,4,1515,4,5,0.4,24,21,1
793,20.54,29.17,0.009,21.1,53,1227,122,0,9,1569,3,3,0.5,20,24,0
254,28.21,28.13,0.001,22.6,54,1111,194,0,8,1561,3,1,0.7,18,19,0
158,24.38,22.49,0.006,24.5,45,1102,182,0,9,1569,4,1,0.4,18,19,1
111,27.21,29.02,0.008,23.9,60,1230,133,1,5,1534,5,4,0.6,24,18,1
117,20.08,29.83,0.001,23.1,46,1194,213,0,9,1533,4,1,0.5,23,20,0
794,27.07,29.35,0.002,23.6,42,1421,248,0,10,1463,6,4,0.5,20,19,1
125,22.96,25.37,0.007,23.0,40,1295,123,1,2,1599,6,5,0.5,22,22,1
959,27.03,20.13,0.004,24.5,60,1327,268,1,5,1473,7,4,0.5,21,24,0
10,27.15,21.96,0.004,20.5,48,1335,250,1,4,1417,6,3,0.6,22,23,0
46,29.32,22.62,0.002,21.1,51,1004,228,1,9,1434,3,5,0.4,22,20,0
938,20.46,29.8,0.003,23.2,42,1353,191,1,3,1490,7,4,0.6,19,19,1
1,29.81,21.84,0.009,23.9,44,1170,189,1,6,1445,7,1,0.6,20,21,0
621,21.27,29.59,0.002,20.3,45,1137,121,0,7,1573,4,1,0.5,21,22,0
974,20.94,26.59,0.002,22.8,52,1418,218,0,6,1553,5,2,0.7,20,19,0
719,26.31,22.65,0.006,25.0,58,1138,169,0,7,1530,7,4,0.5,24,18,0
449,27.99,24.12,0.008,23.0,56,1174,108,0,8,1494,3,1,0.6,24,21,0
535,26.92,26.71,0.002,20.9,46,1389,196,1,3,1448,6,3,0.7,19,19,1
12,21.23,29.25,0.004,20.8,52,1145,208,0,4,1565,3,3,0.6,18,19,1
570,21.7,27.32,0.003,21.4,42,1403,140,0,2,1596,6,4,0.5,22,22,1
598,24.5,27.66,0.007,20.7,47,1497,212,0,3,1463,4,4,0.6,22,18,0
545,27.02,25.67,0.003,22.1,52,1318,122,1,9,1588,3,3,0.6,22,21,1
452,27.69,29.04,0.006,21.5,56,1054,129,1,7,1478,7,3,0.7,23,20,1
884,25.68,28.2,0.007,21.2,42,1402,233,0,10,1425,8,5,0.4,23,24,0
740,25.58,28.63,0.002,23.7,59,1290,217,0,9,1582,3,1,0.4,23,19,1
524,26.6,26.88,0.005,21.1,53,1247,107,1,3,1455,8,2,0.5,18,21,0
243,29.89,25.9,0.003,22.9,49,1197,278,1,6,1498,8,5,0.6,21,21,0
771,28.25,20.85,0.001,24.5,50,1494,269,1,10,1539,8,2,0.6,24,20,1
354,29.58,23.48,0.003,21.2,53,1315,190,0,5,1421,4,2,0.5,18,24,1
518,24.07,28.45,0.002,23.1,42,1482,242,0,10,1540,6,1,0.6,19,20,0
701,23.42,26.7,0.007,20.9,53,1020,101,1,10,1465,7,1,0.5,22,21,0
699,27.59,25.52,0.007,24.3,57,1318,119,1,2,1421,5,1,0.4,24,20,0
200,25.03,23.94,0.005,23.3,51,1132,285,1,6,1544,8,4,0.6,18,24,1
225,23.15,22.09,0.002,21.7,50,1282,238,0,1,1428,3,1,0.6,23,24,0
697,28.99,24.16,0.009,22.2,55,1315,244,1,5,1449,7,1,0.6,24,20,1
181,24.36,20.25,0.008,22.2,59,1361,127,0,10,1424,4,1,0.4,19,24,0
330,25.02,23.05,0.005,24.6,52,1090,179,1,1,1580,6,5,0.5,23,20,0
793,20.26,29.34,0.008,22.2,55,1458,115,1,4,1544,7,5,0.5,20,21,1
93,24.4,29.09,0.008,22.2,51,1265,198,1,3,1441,3,2,0.6,22,20,0
413,22.65,25.79,0.009,24.2,48,1015,112,1,4,1422,5,2,0.4,18,23,0
338,27.08,26.33,0.005,23.6,55,1243,219,0,8,1531,3,2,0.7,23,20,0
464,27.68,26.18,0.008,23.5,45,1478,103,1,7,1455,3,5,0.5,19,22,1
667,21.09,27.34,0.007,25.0,41,1394,288,0,8,1506,4,3,0.7,19,20,0
511,23.59,25.69,0.006,21.2,54,1293,163,1,10,1560,7,4,0.6,20,20,0
510,23.5,22.69,0.007,20.9,41,1278,214,0,9,1517,8,5,0.7,18,20,0
225,28.83,22.11,0.007,21.7,43,1241,246,0,10,1468,4,1,0.4,21,24,0
808,23.35,27.55,0.009,24.4,45,1355,289,1,7,1555,4,1,0.6,22,22,1
634,29.35,26.86,0.004,22.2,58,1404,183,0,2,1401,6,4,0.5,22,24,1
211,24.45,28.54,0.001,24.3,44,1236,133,1,5,1496,3,5,0.7,22,23,0
214,25.9,22.31,0.008,21.5,45,1439,110,0,3,1477,7,4,0.5,23,24,1
774,23.71,25.4,0.009,20.3,41,1412,286,1,4,1539,4,3,0.6,23,19,1
810,29.65,27.87,0.007,21.9,57,1152,276,0,4,1466,6,5,0.5,23,18,1
840,21.83,28.62,0.007,23.2,55,1081,290,0,2,1529,3,2,0.6,21,18,1
587,27.2,22.31,0.006,24.0,45,1473,179,0,3,1578,8,1,0.5,23,21,1
110,24.73,29.06,0.006,23.8,47,1173,162,1,8,1537,7,2,0.7,24,21,1
776,21.39,27.61,0.009,24.2,49,1105,212,1,7,1530,7,4,0.5,19,24,0
608,24.71,28.91,0.008,20.3,41,1123,187,1,6,1439,4,5,0.5,21,23,1
748,25.61,24.8,0.004,21.8,42,1182,300,0,5,1554,5,5,0.7,24,19,0
48,28.3,20.33,0.007,24.0,59,1091,281,0,3,1439,3,5,0.5,20,24,1
427,27.8,24.37,0.006,21.9,58,1364,146,1,10,1548,4,4,0.7,21,21,0
780,22.39,24.93,0.005,20.0,53,1139,274,1,8,1491,4,5,0.6,22,18,1
444,25.06,24.27,0.007,24.8,46,1110,292,0,6,1573,6,2,0.7,20,23,0
35,28.18,25.26,0.003,20.1,47,1097,240,0,8,1426,8,2,0.5,18,18,1
348,24.03,20.59,0.004,21.6,46,1475,272,0,1,1466,5,5,0.5,22,20,0
570,26.48,23.64,0.005,22.9,44,1107,219,0,2,1526,3,1,0.5,20,22,0
800,20.09,22.6,0.002,24.9,45,1091,289,0,3,1436,6,2,0.4,23,24,0
496,23.72,27.71,0.001,22.4,49,1114,141,1,3,1542,7,2,0.5,21,24,0
698,29.26,21.89,0.003,21.1,52,1371,188,1,6,1468,7,2,0.5,23,22,0
911,26.44,24.18,0.005,24.8,48,1107,101,1,2,1449,8,2,0.5,19,22,1
992,23.22,29.34,0.003,21.3,58,1311,129,1,7,1586,7,5,0.6,20,18,1
953,20.5,28.48,0.003,24.6,54,1341,229,0,3,1555,4,4,0.7,24,20,0
430,22.27,20.46,0.003,22.4,51,1234,192,1,10,1469,3,5,0.4,21,21,0
408,20.99,22.81,0.009,22.4,43,1480,200,1,1,1440,4,4,0.6,24,19,1
695,24.86,24.41,0.002,20.3,46,1464,137,0,10,1537,6,4,0.6,21,19,0
505,23.97,20.78,0.007,22.4,46,1146,219,0,5,1421,5,1,0.6,19,21,0
34,20.49,22.71,0.005,20.1,50,1421,167,1,5,1444,3,5,0.5,19,22,0
719,29.25,26.69,0.008,23.0,41,1170,205,1,9,1578,5,4,0.6,21,20,1
140,21.19,23.82,0.002,21.2,42,1450,294,1,6,1404,7,1,0.5,20,22,0
589,26.76,20.94,0.007,20.4,53,1235,164,1,1,1493,4,4,0.7,22,21,1
935,23.6,25.16,0.003,22.5,56,1020,294,0,1,1475,3,4,0.6,19,20,0
930,25.68,21.98,0.009,23.9,52,1088,291,1,6,1421,6,2,0.4,22,19,1
231,21.38,22.22,0.01,21.9,44,1135,111,1,6,1571,8,3,0.6,19,18,1
19,22.26,24.69,0.008,22.1,41,1453,254,0,6,1587,4,5,0.4,21,19,1
645,28.4,21.37,0.004,22.4,47,1485,274,1,5,1554,4,2,0.4,19,23,0
312,23.89,20.52,0.003,23.7,55,1472,249,1,1,1550,8,2,0.5,24,23,1
527,22.99,27.31,0.004,24.9,43,1032,294,0,10,1567,8,3,0.7,20,21,0
441,28.85,24.16,0.007,23.1,42,1035,242,1,2,1442,4,3,0.4,18,21,1
744,25.69,29.11,0.006,22.1,59,1220,157,1,6,1430,4,2,0.7,24,19,1
927,29.05,27.29,0.01,23.0,54,1093,289,0,5,1589,6,3,0.4,23,23,0
783,22.77,27.41,0.003,23.9,57,1068,146,0,9,1450,4,4,0.6,22,18,1
747,28.09,21.24,0.007,21.9,58,1259,226,1,10,1522,4,3,0.4,22,24,1
662,28.68,23.64,0.004,21.4,52,1414,148,0,6,1566,3,2,0.5,23,23,0
78,26.54,23.81,0.006,21.3,41,1025,105,1,10,1459,5,5,0.4,20,18,0
331,23.09,24.25,0.004,23.8,45,1191,108,1,6,1581,5,1,0.6,22,21,1
479,29.45,26.91,0.006,22.8,59,1306,287,1,10,1450,8,2,0.4,23,21,1
41,26.58,27.3,0.007,21.9,60,1436,123,1,2,1482,4,2,0.5,18,20,1
132,21.85,23.98,0.002,22.6,40,1302,182,0,3,1404,8,1,0.4,24,19,0
921,25.51,29.96,0.005,21.4,46,1486,125,1,1,1425,5,2,0.6,19,23,0
805,23.73,29.27,0.004,24.5,53,1266,173,1,7,1466,5,5,0.5,23,18,1
940,21.01,23.86,0.008,20.2,59,1457,295,1,10,1587,5,2,0.5,24,24,0
767,25.19,23.71,0.005,24.0,56,1459,159,0,10,1427,7,3,0.5,20,21,1
274,20.63,22.42,0.005,20.2,49,1000,196,0,8,1554,7,1,0.7,18,24,1
469,27.37,29.93,0.008,24.5,52,1345,274,0,1,1438,6,2,0.4,18,22,1
784,28.88,26.34,0.003,24.2,57,1052,235,0,8,1487,6,3,0.5,22,24,0
755,23.73,29.67,0.01,23.6,43,1123,295,0,4,1406,8,1,0.4,18,21,0
707,21.15,26.75,0.003,23.6,49,1159,211,0,8,1491,8,3,0.4,21,20,0
369,25.37,25.44,0.006,20.8,41,1155,127,1,9,1551,8,4,0.6,24,23,0
325,20.09,29.01,0.006,20.1,54,1265,206,1,1,1404,3,2,0.4,20,22,1
282,27.04,25.14,0.006,22.9,47,1039,241,0,7,1517,6,2,0.5,22,21,0
426,27.8,20.86,0.004,24.2,50,1251,248,0,5,1567,4,4,0.6,19,22,1
37,26.56,22.61,0.003,20.2,53,1061,146,1,9,1596,6,3,0.7,18,20,0
884,21.93,20.65,0.009,24.9,58,1090,285,0,10,1400,7,1,0.5,24,24,0
899,28.28,23.7,0.001,23.8,60,1204,238,0,5,1440,6,4,0.5,24,19,1
588,21.89,21.75,0.009,22.0,59,1201,149,1,5,1458,5,3,0.5,19,18,1
768,25.5,28.43,0.005,22.2,55,1110,267,0,2,1460,3,2,0.5,22,18,0
522,24.62,21.96,0.01,24.8,49,1467,234,0,8,1565,3,2,0.5,23,19,0
324,25.09,25.94,0.003,23.6,58,1101,200,1,3,1418,5,2,0.5,18,23,1
82,23.27,21.87,0.004,24.4,50,1032,291,0,1,1446,8,4,0.6,22,23,1
202,28.43,28.45,0.007,21.4,48,1349,131,1,2,1558,8,1,0.5,23,24,0
759,21.37,20.02,0.01,24.0,45,1337,138,1,4,1523,6,5,0.6,18,22,1
791,29.81,26.47,0.006,24.8,59,1302,163,1,7,1502,3,2,0.6,18,20,0
233,27.16,22.7,0.009,23.9,57,1045,241,0,2,1518,8,3,0.6,22,23,1
580,22.73,22.25,0.008,21.7,42,1066,185,1,6,1471,6,3,0.7,18,18,0
255,26.73,24.0,0.003,24.0,56,1071,264,0,3,1553,3,2,0.7,20,23,0
351,25.53,23.41,0.003,21.5,58,1271,176,0,1,1404,3,2,0.6,19,23,1
495,25.32,21.19,0.006,22.9,40,1271,135,1,6,1532,5,4,0.4,20,19,0
966,27.48,27.24,0.004,23.9,59,1130,262,1,3,1555,6,5,0.7,22,19,0
517,22.66,28.65,0.003,21.2,55,1274,187,1,3,1452,5,3,0.6,19,19,1
734,29.39,24.37,0.005,24.0,40,1418,251,0,7,1592,4,2,0.7,18,21,1
564,23.12,26.84,0.003,20.3,53,1447,124,1,5,1537,8,3,0.4,22,22,1
496,26.0,29.0,0.006,24.6,55,1019,172,1,9,1448,3,3,0.4,20,19,0
429,28.16,27.22,0.008,20.7,58,1057,186,0,4,1586,7,5,0.6,18,21,1
118,29.2,21.31,0.007,22.8,54,1207,243,0,4,1575,6,4,0.5,23,24,0
402,25.52,21.64,0.005,22.7,44,1160,266,0,3,1542,6,3,0.5,24,23,1
357,24.26,25.81,0.003,21.8,43,1197,111,1,1,1413,5,2,0.6,20,21,1
359,25.47,25.26,0.002,23.1,53,1154,233,0,4,1558,3,2,0.7,20,18,0
445,23.54,27.14,0.007,23.9,49,1301,228,0,1,1551,4,1,0.5,24,22,1
669,26.93,23.38,0.004,23.5,49,1136,234,0,2,1465,4,2,0.5,19,24,0
850,26.99,25.73,0.006,20.2,60,1034,276,1,1,1582,7,4,0.5,23,19,0
151,28.48,26.92,0.01,20.4,57,1070,267,1,7,1554,8,1,0.6,21,20,1
725,20.63,23.92,0.007,21.9,44,1062,127,1,7,1563,7,3,0.4,18,21,1
232,27.85,21.8,0.004,22.7,49,1177,236,1,10,1495,5,3,0.5,21,23,1
800,27.85,26.02,0.002,20.6,43,1440,128,0,3,1554,8,5,0.5,20,20,1
683,24.96,21.01,0.008,20.5,45,1045,175,0,9,1403,4,4,0.5,20,22,1
671,25.06,24.58,0.002,23.7,40,1256,143,0,3,1565,7,5,0.6,23,19,0
